,valence,year,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,artists,collaborators
18890,0.465,2016,0.19899999999999998,0.63,222160,0.9279999999999999,0,0azC730Exh71aQlOt9Zj3y,0.124,9,0.14800000000000002,-2.787,0,This Is What You Came For (feat. Rihanna),79,2016-04-29,0.0331,123.963,"['Calvin Harris', 'Rihanna']",2
18891,0.42200000000000004,2016,0.157,0.532,208373,0.8690000000000001,0,1i1fxkWeaMmKEB4T7zqbzK,0.0050799999999999994,11,0.136,-5.093999999999999,1,Don't Let Me Down,79,2016-02-05,0.172,159.803,"['The Chainsmokers', 'Daya']",2
10808,0.28800000000000003,1976,0.0008939999999999998,0.377,285133,0.682,0,1QEEqeFIZktqIpPI4jSVSF,0.00217,7,0.0504,-8.039,1,More Than a Feeling,79,1976,0.0299,108.736,['Boston'],1
19054,0.376,2017,0.0151,0.884,220307,0.34600000000000003,1,2fQrGHiQOvpL9UgPvtYy6G,7.04e-06,8,0.0871,-8.228,0,Bank Account,79,2017-09-23,0.35100000000000003,75.016,['21 Savage'],1
108862,0.905,2020,0.382,0.669,246132,0.47600000000000003,0,1nLs8r6K4YN0avBwUmmTnr,9.85e-06,9,0.21,-6.635,0,Tú,79,2020-05-22,0.0395,143.826,['Carin Leon'],1
57000,0.64,2019,0.156,0.759,158900,0.605,0,0mjAU3yKR1QnXnHtjGJqTM,0.0,7,0.6940000000000001,-7.737,1,Rescue Me,79,2019-05-17,0.0433,121.04899999999999,['OneRepublic'],1
38214,0.7609999999999999,2018,0.32299999999999995,0.826,238200,0.773,0,5iwz1NiezX7WWjnCgY5TH4,0.0,11,0.14300000000000002,-4.218,0,Calma - Remix,79,2018-10-05,0.0524,126.899,"['Pedro Capó', 'Farruko']",2
75084,0.746,2020,0.00962,0.71,209105,0.82,0,3ObPkJQAgjAhTwYvDhPrAW,0.0,3,0.0871,-4.362,0,Blue Hour,79,2020-10-26,0.0836,112.005,['TOMORROW X TOGETHER'],1
18815,0.423,2016,0.42,0.466,307151,0.5479999999999999,1,7eqoqGkKwgOaWNNHx90uEZ,1.01e-06,5,0.113,-9.362,0,Nights,79,2016-08-20,0.11800000000000001,89.815,['Frank Ocean'],1
38423,0.0384,2020,0.0263,0.474,283270,0.6809999999999999,0,3WnTQDd9A3bpBfzCziElU9,4.2700000000000015e-05,4,0.0972,-3.4730000000000003,0,Excitement,79,2020-05-15,0.038,121.96,"['Trippie Redd', 'PARTYNEXTDOOR']",2
16017,0.809,2002,0.0525,0.7120000000000001,206200,0.862,0,6ECp64rv50XVz93WvxXMGF,0.0,5,0.09300000000000001,-4.612,0,This Love,79,2002,0.0378,95.051,['Maroon 5'],1
38441,0.645,2020,0.268,0.867,173288,0.7440000000000001,1,4cSSL3YafYjM3yjgFO1vJg,0.0,2,0.0713,-5.171,1,Walk Em Down (feat. Roddy Ricch),79,2020-03-19,0.22699999999999998,84.005,"['NLE Choppa', 'Roddy Ricch']",2
75183,0.588,2020,0.41200000000000003,0.7120000000000001,178000,0.599,1,0FktnzDqjClqU6iqOZVEs2,2.15e-05,5,0.10300000000000001,-6.3420000000000005,0,BYE ME FUI,79,2020-05-10,0.11199999999999999,179.78799999999995,['Bad Bunny'],1
108704,0.915,2020,0.00883,0.7020000000000001,203064,0.825,0,5nujrmhLynf4yMoMtj8AQF,0.0,6,0.0674,-3.787,0,Levitating (feat. DaBaby),79,2020-03-27,0.0601,102.977,"['Dua Lipa', 'DaBaby']",2
108688,0.258,2020,0.27899999999999997,0.449,245147,0.491,0,3TZ7NHkMT82AhwuYsd00Hz,0.0,9,0.0654,-6.433,0,Your eyes tell,79,2020-07-14,0.028999999999999998,139.923,['BTS'],1
15629,0.544,2000,0.0263,0.551,224493,0.9129999999999999,0,0v1XpBHnsbkCn7iJ9Ucr1l,1.3500000000000001e-05,0,0.34700000000000003,-4.063,0,It's My Life,79,2000-01-01,0.0466,119.992,['Bon Jovi'],1
18647,0.354,2015,0.875,0.5820000000000001,188238,0.272,0,78TTtXnFQPzwqlbtbwqN0y,0.0,2,0.13,-5.662000000000001,1,FourFiveSeconds,79,2015-01-24,0.0501,205.84599999999998,"['Rihanna', 'Kanye West', 'Paul McCartney']",3
15414,0.48200000000000004,1999,0.257,0.6890000000000001,213307,0.6940000000000001,0,47BBI51FKFwOMlIiX6m8ya,0.0,6,0.14800000000000002,-5.83,0,I Want It That Way,79,1999-05-18,0.027000000000000003,99.039,['Backstreet Boys'],1
15411,0.7759999999999999,1999,0.0395,0.731,200373,0.867,0,3cfOd4CMv2snFaKAnMdnvK,0.0,11,0.0861,-5.881,1,All Star,79,1999-06-08,0.032,104.01899999999999,['Smash Mouth'],1
15407,0.684,1999,0.0103,0.434,167067,0.897,0,2m1hi0nfMR9vdGC8UcrnwU,0.0,0,0.612,-4.918,1,All The Small Things,79,1999-06-01,0.0488,148.726,['blink-182'],1
15406,0.59,1999,0.0251,0.743,214400,0.675,0,1KGi9sZVMeszgZOWivFpxs,0.000717,8,0.0685,-4.2669999999999995,0,No Scrubs,79,1999-02-23,0.0953,92.90899999999999,['TLC'],1
19447,0.41200000000000003,2019,0.11,0.715,173325,0.624,1,3HWzoMvoF3TQfYg4UPszDq,0.0,4,0.12300000000000001,-3.0460000000000003,0,Truth Hurts,79,2019-04-19,0.114,158.08700000000005,['Lizzo'],1
13010,0.731,1987,0.258,0.73,226653,0.48700000000000004,0,254bXAqt3zP6P50BdQvEsq,0.01,4,0.0852,-10.991,1,Everywhere - 2017 Remaster,79,1987-04-13,0.0303,114.965,['Fleetwood Mac'],1
15011,0.518,1997,0.0335,0.35600000000000004,357267,0.917,0,57iDDD9N9tTWe75x6qhStw,0.0,9,0.406,-6.006,1,Bitter Sweet Symphony,79,1997-09-29,0.0479,171.176,['The Verve'],1
38298,0.58,2019,0.145,0.8059999999999999,309120,0.7859999999999999,0,4R8BJggjosTswLxtkw8V7P,0.0,10,0.0935,-3.8310000000000004,0,No Me Conoce - Remix,79,2019-05-24,0.0741,91.973,"['Jhay Cortez', 'J Balvin', 'Bad Bunny']",3
38292,0.58,2019,0.32,0.738,189052,0.861,0,18PergoIrGmRyeYxnaXJN2,0.00175,2,0.325,-4.141,1,Kill This Love,79,2019-04-05,0.237,131.974,['BLACKPINK'],1
140502,0.516,2019,0.24100000000000002,0.846,209680,0.5479999999999999,0,7MmrcXVA7A5zZ2CbDuGHNa,0.0713,1,0.0419,-6.397,1,A Mí,79,2019-02-21,0.256,94.925,['Rels B'],1
16207,0.965,2003,0.10300000000000001,0.727,235213,0.9740000000000001,0,2PpruBYCo4H7WOBJ7Q2EwM,0.000532,4,0.174,-2.261,0,Hey Ya! - Radio Mix,79,2003,0.0664,79.52600000000002,['OutKast'],1
16409,0.769,2004,2.64e-05,0.38,176346,0.988,1,6nTiIhLmQ3FWhvrGafw2zj,7.859999999999999e-05,1,0.368,-2.042,1,American Idiot,79,2004-09-21,0.0639,186.113,['Green Day'],1
37893,0.5710000000000001,2017,0.0275,0.6459999999999999,203000,0.741,0,6h5PAsRni4IRlxWr6uDPTP,0.0,5,0.312,-4.973,0,More Than You Know,79,2017-07-28,0.034,123.07700000000001,['Axwell /\\ Ingrosso'],1
19267,0.423,2018,0.0165,0.912,238614,0.41200000000000003,1,0TlLq3lA83rQOYtrqBqSct,0.0126,7,0.10400000000000001,-8.074,1,Nonstop,79,2018-06-29,0.12300000000000001,154.983,['Drake'],1
75236,0.467,2020,0.16699999999999998,0.73,221820,0.7290000000000001,0,1raaNykBg1bDnWENUiglUA,1.39e-06,4,0.349,-3.4339999999999997,0,Break My Heart,79,2020-03-25,0.0886,113.012,['Dua Lipa'],1
38454,0.49,2020,0.0236,0.775,234627,0.72,1,3kW4z2pIj5VY5fLjBrMRL5,0.0,11,0.114,-5.353,0,P2,79,2020-03-06,0.193,155.086,['Lil Uzi Vert'],1
57222,0.373,2020,0.0969,0.688,284480,0.716,1,3aA6xB0tOilDDX17fIJ0Bl,0.0,7,0.0989,-5.702000000000001,1,Freak,79,2020-08-07,0.0385,116.912,['Doja Cat'],1
18609,0.512,2015,0.205,0.392,293293,0.37,0,3fqwjXwUGN6vbzIwvyFMhx,0.0096,9,0.0821,-10.888,1,Tennessee Whiskey,79,2015-05-04,0.0298,48.718,['Chris Stapleton'],1
75234,0.462,2020,0.25,0.8,195429,0.6579999999999999,1,2DQNYMRjisN3KAPj1bEwOI,0.0,1,0.111,-6.142,0,"Lemonade (feat. Gunna, Don Toliver & NAV)",79,2020-08-29,0.079,140.042,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",4
16208,0.166,2003,0.603,0.609,228707,0.445,0,3XVBdLihbNbxUwZosxcGuJ,6.77e-06,7,0.10400000000000001,-9.129,1,If I Ain't Got You,79,2003-12-02,0.106,118.39299999999999,['Alicia Keys'],1
18613,0.18899999999999997,2015,0.223,0.765,198293,0.35600000000000004,1,3pXF1nA74528Edde4of9CC,0.0,11,0.0963,-5.556,0,Don't,79,2015-10-02,0.195,96.991,['Bryson Tiller'],1
19102,0.491,2017,0.00064,0.375,176387,0.93,0,33SNO8AaciGbNaQFkxvPrW,0.0,2,0.318,-2.6310000000000002,1,Kiwi,79,2017-05-12,0.0561,147.124,['Harry Styles'],1
75191,0.27399999999999997,2020,0.26,0.903,106000,0.327,1,2alc8VZAzDgdAsL2QMk3hu,0.011000000000000001,1,0.10800000000000001,-9.727,1,Skechers,79,2020-01-12,0.0877,100.008,['DripReport'],1
37921,0.195,2017,0.0895,0.584,220883,0.54,0,3ebXMykcMXOcLeJ9xZ17XH,0.0,1,0.261,-7.7860000000000005,0,Scared to Be Lonely,79,2017-01-27,0.0576,137.972,"['Martin Garrix', 'Dua Lipa']",2
16219,0.0681,2003,0.0129,0.47200000000000003,232800,0.6709999999999999,0,77loZpT5Y5PRP1S451P9Yz,0.0,4,0.159,-4.649,1,The Reason,79,2003-12-09,0.028999999999999998,82.95200000000001,['Hoobastank'],1
18619,0.19,2015,0.324,0.753,145078,0.679,1,5XAPpyIoYF3QXP34Hv8Pvx,4.2100000000000014e-05,5,0.423,-7.0920000000000005,0,Kill Yourself (Part III),79,2015-09-21,0.0349,105.977,['$uicideBoy$'],1
19143,0.35600000000000004,2017,0.125,0.555,208733,0.662,0,0AS63m1wHv9n4VVRizK6Hc,0.0,11,0.111,-4.952,0,Mercy,79,2017-04-20,0.0827,148.128,['Shawn Mendes'],1
108812,0.45299999999999996,2020,0.0387,0.6679999999999999,172143,0.726,0,7CH8J4ulT49UfZwSDSkSZA,0.0,9,0.134,-7.5120000000000005,1,i miss u (with Au/Ra),79,2020-10-09,0.0468,124.075,"['Jax Jones', 'Au/Ra']",2
14811,0.8909999999999999,1996,0.10099999999999999,0.768,173027,0.8640000000000001,0,1Je1IMUlBXcx1Fz0WE7oPT,0.0,11,0.162,-6.145,1,Wannabe,79,1996-01-01,0.0324,110.008,['Spice Girls'],1
19734,0.46399999999999997,2020,0.183,0.868,154767,0.55,1,0fCwrjKfWxF3xQhZrYUw4T,0.0,6,0.109,-6.4170000000000025,1,Blood On My Jeans,79,2020-07-10,0.226,117.943,['Juice WRLD'],1
18762,0.613,2015,0.31,0.579,230613,0.736,0,2P4OICZRVAQcYAV2JReRfj,0.0,6,0.198,-3.863,0,Waiting For Love,79,2015-10-02,0.0527,127.999,['Avicii'],1
19497,0.726,2019,0.484,0.748,123560,0.648,1,7iHHxY2NLlJRAmlAmC4ahQ,0.0,10,0.126,-6.445,0,Stuck In A Dream (feat. Gunna),79,2019-11-08,0.0816,139.952,"['Lil Mosey', 'Gunna']",2
57093,0.371,2019,0.278,0.6940000000000001,185195,0.758,0,6osaMSJh9NguagEDQcZaKx,1.34e-06,11,0.102,-2.986,1,Loco Contigo (feat. J. Balvin & Tyga),79,2019-07-25,0.218,192.09099999999998,"['DJ Snake', 'J Balvin', 'Tyga']",3
108669,0.5710000000000001,2020,0.46,0.8109999999999999,190101,0.6829999999999999,1,22Sh5dlwbERqJAq1fZk5b2,4.7499999999999996e-05,11,0.128,-2.028,0,De Cora <3,79,2020-11-13,0.24100000000000002,176.037,"['Rauw Alejandro', 'J Balvin']",2
19485,0.272,2019,0.0906,0.499,229573,0.8,0,7CZyCXKG6d5ALeq41sLzbw,0.0,1,0.147,-2.665,0,Take What You Want (feat. Ozzy Osbourne & Travis Scott),79,2019-09-06,0.0502,139.91899999999998,"['Post Malone', 'Ozzy Osbourne', 'Travis Scott']",3
19459,0.8440000000000001,2019,0.0608,0.8759999999999999,163320,0.662,1,2gwkD6igEhQbDQegRCcdoB,0.0,2,0.127,-6.482,0,Suge,79,2019-03-01,0.426,75.445,['DaBaby'],1
19247,0.27399999999999997,2018,0.0395,0.8370000000000001,288624,0.636,1,2t8yVaLvJ0RenpXUIAC52d,0.00125,1,0.342,-7.643,1,a lot,79,2018-12-21,0.086,145.972,['21 Savage'],1
19499,0.13699999999999998,2019,0.174,0.682,192471,0.5589999999999999,1,3j84U36KvLeXNDPv4t5pI8,0.0,0,0.344,-5.545,1,Pure Water (with Migos),79,2019-06-28,0.127,202.015,"['Mustard', 'Migos']",2
38406,0.507,2019,0.0578,0.907,113000,0.53,0,0F7FA14euOIX8KcbEturGH,2.23e-06,1,0.10099999999999999,-6.112,1,Old Town Road,79,2019-06-21,0.127,135.998,['Lil Nas X'],1
14008,0.6609999999999999,1992,0.0266,0.466,313573,0.833,1,59WN2psjkt1tyaxjspN8fp,0.0,7,0.0327,-4.215,1,Killing In The Name,79,1992,0.304,88.785,['Rage Against The Machine'],1
14010,0.45399999999999996,1992,0.161,0.565,295533,0.564,0,0jWgAnTrNZmOGmqgvHhZEm,0.0,2,0.114,-10.044,1,What's Up?,79,1992-01-01,0.0292,134.355,['4 Non Blondes'],1
19249,0.177,2018,0.3670000000000001,0.52,345133,0.5379999999999999,1,5bJ1DrEM4hNCafcDd1oxHx,0.00187,1,0.11900000000000001,-8.109,1,Self Care,79,2018-08-03,0.20600000000000002,141.894,['Mac Miller'],1
19502,0.67,2019,0.594,0.861,133680,0.647,1,4S4Mfvv03M1cHgIOJcbUCL,0.6609999999999999,7,0.114,-7.425,1,In My Room,79,2019-11-02,0.0675,158.037,['Frank Ocean'],1
19780,0.298,2020,0.00584,0.621,136408,0.695,1,7AvprzMsRJpybaalckaT8c,0.0,4,0.086,-5.124,1,Man Of The Year,79,2020-07-10,0.0911,173.96599999999995,['Juice WRLD'],1
75107,0.0479,2020,0.0151,0.642,177440,0.392,0,4f9IfFvBFm7Gsf1IVEudyf,0.0,4,0.35200000000000004,-7.846,0,lie to me,79,2020-10-14,0.0372,138.065,"['Tate McRae', 'Ali Gatie']",2
75146,0.23600000000000002,2020,0.12300000000000001,0.784,159382,0.43,0,2rRJrJEo19S2J82BDsQ3F7,0.0,10,0.0887,-8.756,0,Falling,79,2020-03-26,0.0364,127.087,['Trevor Daniel'],1
75098,0.281,2020,0.0561,0.5870000000000001,220141,0.648,0,4ZTTUAjJCd4NMZmIU7RB4c,0.0,11,0.115,-6.9270000000000005,0,Midnight (feat. Liam Payne),79,2020-04-08,0.0439,144.028,"['Alesso', 'Liam Payne']",2
19240,0.233,2018,0.0802,0.7759999999999999,186945,0.736,1,1fCeXjoRExPP2qwSBh2aST,0.0,7,0.159,-4.612,1,Black & White,79,2018-12-10,0.247,147.946,['Juice WRLD'],1
19475,0.38299999999999995,2019,0.172,0.635,215381,0.537,1,3wwo0bJvDSorOpNfzEkfXx,0.0,7,0.418,-7.895,0,Let Me Know (I Wonder Why Freestyle),79,2019-12-07,0.0832,125.02799999999999,['Juice WRLD'],1
19785,0.22699999999999998,2020,0.294,0.904,167184,0.252,1,1ENdcyhqdylaLsPVgB83qq,0.0,5,0.10400000000000001,-17.54,0,Rags2Riches (feat. ATR Son Son),79,2020-04-03,0.11,117.994,"['Rod Wave', 'ATR Son Son']",2
14411,0.7809999999999999,1994,0.00293,0.442,181533,0.943,0,6L89mwZXSOwYl76YXfX13s,8.71e-06,3,0.091,-3.205,1,Basket Case,79,1994-02-01,0.0602,85.064,['Green Day'],1
19465,0.107,2019,0.177,0.83,129882,0.564,1,5FkoSXiJPKTNyYgALRJFhD,0.0,1,0.128,-7.822,1,ORANGE SODA,79,2019-07-19,0.235,85.042,['Baby Keem'],1
38020,0.385,2018,0.0183,0.5660000000000001,191100,0.769,0,5sbooPcNgIE22DwO0VNGUJ,0.0,7,0.10800000000000001,-4.342,1,POP/STARS,79,2018-11-03,0.0872,170.03599999999997,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Jaira Burns', 'League of Legends']",5
14606,0.456,1995,0.00236,0.41,258907,0.8540000000000001,0,1qPbGZqppFwLwcBC1JQ6Vr,0.0,2,0.133,-5.609,1,Wonderwall,79,1995-10-02,0.0366,174.584,['Oasis'],1
13026,0.113,1987,0.000202,0.54,295516,0.429,0,6ADSaE87h8Y3lccZlBJdXH,0.355,2,0.141,-11.822000000000001,1,With Or Without You - Remastered,79,1987-03-03,0.0285,110.171,['U2'],1
13015,0.657,1987,0.0135,0.564,277477,0.774,0,6wpGqhRvJGNNXwWlPmkMyO,0.0019100000000000002,1,0.0861,-9.424,1,I Still Haven't Found What I'm Looking For,79,1987-03-03,0.0368,100.89399999999999,['U2'],1
14809,0.506,1996,0.0279,0.765,298773,0.29,0,0Q0IVlqMV64kNLlwjPj0Hl,1.02e-06,4,0.5710000000000001,-17.117,0,Killing Me Softly With His Song,79,1996-02-13,0.139,92.40899999999999,['Fugees'],1
38574,0.384,2020,0.168,0.8320000000000001,181496,0.5489999999999999,1,5sBplhIrmzA4kQGyIOpmDf,0.0,1,0.11,-8.259,0,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],78,2020-09-30,0.0602,140.045,"['Internet Money', 'Don Toliver', 'Roddy Ricch']",3
38283,0.385,2019,0.19399999999999998,0.77,223523,0.882,0,5PYQUBXc7NYeI1obMKSJK0,0.0,8,0.316,-4.792,1,Never Really Over,78,2019-05-31,0.0602,99.991,['Katy Perry'],1
38289,0.42,2019,0.0516,0.7490000000000001,204887,0.461,0,26wLOs3ZuHJa2Ihhx6QIE6,6.24e-06,10,0.0738,-2.9610000000000003,0,Teeth,78,2019-08-23,0.0416,139.02,['5 Seconds of Summer'],1
19052,0.5670000000000001,2017,0.6459999999999999,0.384,252231,0.765,1,4EpZ4eYuZOwPSSwyqpdHnJ,0.00352,6,0.522,-4.463,1,Sunflower,78,2017-03-22,0.0579,129.903,['Rex Orange County'],1
38571,0.146,2020,0.0563,0.83,200673,0.583,1,4W8sUeokQKfHt1uTXp0Jq0,0.0005,0,0.109,-2.052,1,Broken,78,2020-04-17,0.0412,134.0,['Lund'],1
19075,0.436,2017,0.8079999999999999,0.524,209831,0.364,0,1RMJOxR6GRPsBHL8qeC2ux,0.0,7,0.1,-10.209,1,Best Part (feat. H.E.R.),78,2017-08-25,0.0367,75.24,"['Daniel Caesar', 'H.E.R.']",2
38315,0.34299999999999997,2019,0.183,0.518,240013,0.7290000000000001,0,6w8pFOKn42O418qwcQElZ3,0.0,11,0.0643,-7.193,0,Waves,78,2019-03-22,0.0452,156.879,['Dean Lewis'],1
19071,0.413,2017,0.795,0.473,209400,0.371,0,4OBZT9EnhYIV17t4pGw7ig,0.0,4,0.109,-10.219,0,Best Part (feat. Daniel Caesar),78,2017-10-20,0.0405,75.208,"['H.E.R.', 'Daniel Caesar']",2
19051,0.579,2017,0.047,0.643,163870,0.7829999999999999,0,7iDa6hUg2VgEL1o1HjmfBn,0.0,10,0.083,-6.4579999999999975,1,Meant to Be (feat. Florida Georgia Line),78,2017-08-11,0.0856,154.084,"['Bebe Rexha', 'Florida Georgia Line']",2
19089,0.754,2017,0.0417,0.8009999999999999,163253,0.795,0,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,Feel It Still,78,2017-06-16,0.0504,79.028,['Portugal. The Man'],1
38550,0.644,2020,0.165,0.89,114865,0.53,1,3tdjTdCCgKtwacsICCtPZZ,0.0,9,0.106,-9.891,1,Costa Rica (feat. The Kid LAROI) - Remix,78,2020-06-26,0.36200000000000004,127.889,"['Bankrol Hayden', 'The Kid LAROI']",2
19057,0.397,2017,0.741,0.516,124000,0.358,0,0sHFw13WH3LtSB3yP8UMYJ,1.34e-06,8,0.0813,-12.017999999999999,0,Falling for U,78,2017-08-14,0.424,79.509,"['Peachy!', 'mxmtoon']",2
19060,0.42200000000000004,2017,0.00454,0.638,185947,0.523,1,6HZILIRieu8S0iqY8kIKhj,0.0,1,0.0842,-6.664,1,DNA.,78,2017-04-14,0.35700000000000004,139.91299999999998,['Kendrick Lamar'],1
38245,0.18100000000000002,2019,0.0623,0.7909999999999999,156347,0.565,0,5icOoE6VgqFKohjWWNp0Ac,0.0,5,0.156,-3.9330000000000003,0,Here With Me,78,2019-03-08,0.0439,99.961,"['Marshmello', 'CHVRCHES']",2
19099,0.742,2017,0.0337,0.664,174800,0.708,0,5Gu0PDLN4YJeW75PpBSg9p,0.0,8,0.0841,-4.154,1,"Let Me Go (with Alesso, Florida Georgia Line & watt)",78,2017-09-08,0.0474,103.07,"['Hailee Steinfeld', 'Alesso', 'Florida Georgia Line', 'watt']",4
19062,0.537,2017,0.217,0.7559999999999999,155720,0.609,1,5EYi2rH4LYs6M21ZLOyQTx,0.00474,3,0.096,-7.9270000000000005,1,Loving Is Easy,78,2017-10-11,0.0544,117.023,"['Rex Orange County', 'Benny Sings']",2
19186,0.257,2017,0.914,0.589,221107,0.242,0,4VuS959DSpr82t3qBqCrWG,0.0,6,0.0887,-10.517000000000001,1,Supermarket Flowers,78,2017-03-03,0.0442,89.749,['Ed Sheeran'],1
38235,0.0528,2019,0.7509999999999999,0.521,243725,0.125,0,4QIo4oxwzzafcBWkKjDpXY,0.00207,9,0.265,-17.832,1,xanny,78,2019-03-29,0.239,111.554,['Billie Eilish'],1
38193,0.27699999999999997,2018,0.41600000000000004,0.575,217213,0.33,0,6QfS2wq5sSC1xAJCQsTSlj,0.0,7,0.0872,-6.557,1,Shallow - Radio Edit,78,2018-10-05,0.031,95.801,"['Lady Gaga', 'Bradley Cooper']",2
38458,0.802,2020,0.14400000000000002,0.929,132024,0.7,1,4xqIYGwwZTEem9U8A42SPF,0.0,0,0.349,-5.595,0,Broke In A Minute,78,2020-04-10,0.0906,120.009,['Tory Lanez'],1
19029,0.0,2017,0.9440000000000001,0.0,135484,2.0300000000000002e-05,0,6H4B9gJD6eQlNoEh8q85pP,0.8690000000000001,2,0.11199999999999999,-40.449,0,White Noise - 145 hz,78,2017-10-13,0.0,0.0,['Granular'],1
19022,0.696,2017,0.617,0.703,221747,0.757,1,2eAZfqOm4EnOF9VvN50Tyc,0.0,1,0.106,-3.612,1,The Way Life Goes (feat. Oh Wonder),78,2017-08-25,0.05,82.008,"['Lil Uzi Vert', 'Oh Wonder']",2
38485,0.488,2020,0.81,0.847,120000,0.44799999999999995,1,0j8ppsOOawdPCJnSTcXgOy,1.3500000000000001e-05,0,0.325,-10.14,1,GOSHA,78,2020-03-06,0.41600000000000004,79.975,['$NOT'],1
38478,0.298,2020,0.0168,0.9129999999999999,177704,0.625,1,7HbnX1fxCAoPa7nRVFSEFW,0.0,10,0.125,-6.901,0,Said Sum (feat. City Girls & DaBaby) - Remix,78,2020-09-17,0.33399999999999996,126.915,"['Moneybagg Yo', 'City Girls', 'DaBaby']",3
18778,0.41200000000000003,2015,0.21100000000000002,0.491,258267,0.693,0,3RiPr603aXAoi4GHyXx0uy,6.92e-06,0,0.325,-6.487,0,Hymn for the Weekend,78,2015-12-04,0.0377,90.027,['Coldplay'],1
38398,0.909,2019,0.557,0.723,155803,0.48,0,2QwMXe5zbqymDZGYsMDVqZ,0.0,11,0.0705,-4.1,0,Me La Avente,78,2019-08-01,0.0326,144.533,['Carin Leon'],1
38403,0.6509999999999999,2019,0.0771,0.59,174444,0.642,0,0qc4QlcCxVTGyShurEv1UU,0.0,7,0.105,-3.87,1,Post Malone (feat. RANI),78,2019-05-24,0.122,107.35600000000001,"['Sam Feldt', 'RANI']",2
18408,0.51,2014,0.431,0.484,204280,0.731,0,3JvrhDOgAt6p7K8mDyZwRd,0.0,1,0.151,-6.694,1,Riptide,78,2014-09-09,0.0379,101.654,['Vance Joy'],1
19248,0.568,2018,0.0079,0.825,175954,0.5720000000000001,1,75lcPkAkUsKWHGBlGM476R,0.0,6,0.113,-6.067,0,1400 / 999 Freestyle,78,2018-11-09,0.0864,141.991,"['Trippie Redd', 'Juice WRLD']",2
19271,0.21899999999999997,2018,0.00534,0.95,183527,0.59,1,2GGMabyHXnJmjY6CXhhB2e,0.0,8,0.11,-6.507999999999999,0,Money,78,2018-10-23,0.29,130.003,['Cardi B'],1
19252,0.615,2018,0.111,0.935,145627,0.552,1,1ThmUihH9dF8EV08ku5AXN,0.0,10,0.0952,-9.373,0,Faucet Failure,78,2018-11-30,0.335,99.993,['Ski Mask The Slump God'],1
18697,0.7929999999999999,2015,0.59,0.845,205680,0.5670000000000001,0,4B0JvthVoAAuygILe3n4Bs,0.0014199999999999998,5,0.0811,-8.118,0,What Do You Mean?,78,2015-11-13,0.0956,125.02,['Justin Bieber'],1
18672,0.6759999999999999,2015,0.0438,0.64,177973,0.6809999999999999,0,5dONhl6aXFuN86UBdayF6W,0.0,6,0.166,-5.362,1,Olivia,78,2015-11-13,0.0334,118.06200000000001,['One Direction'],1
18419,0.5379999999999999,2014,0.0591,0.6729999999999999,194240,0.902,0,5Hroj5K7vLpIG4FNCRIjbP,0.000262,2,0.0558,-2.392,1,Best Day Of My Life,78,2014-01-01,0.0346,100.012,['American Authors'],1
37971,0.45,2017,0.0688,0.7859999999999999,213264,0.853,0,1Zyd6zQnC6XIIzmg3hP7Ot,0.0,8,0.0759,-2.687,1,As If It's Your Last,78,2017-06-22,0.0816,125.03399999999999,['BLACKPINK'],1
37858,0.494,2017,0.14800000000000002,0.6709999999999999,237720,0.6729999999999999,0,1SOClUWhOi8vHZYMz3GluK,5.290000000000001e-05,11,0.304,-6.941,0,Infinity,78,2017-06-23,0.0444,121.963,['Jaymes Young'],1
37860,0.7809999999999999,2017,0.0735,0.624,170827,0.8759999999999999,0,0afhq8XCExXpqazXczTSve,0.0,9,0.327,-3.3739999999999997,1,Galway Girl,78,2017-03-03,0.1,99.943,['Ed Sheeran'],1
38438,0.532,2020,0.17,0.654,186749,0.452,1,7d94IqWX2UmSKMGUYSGFJG,0.0,7,0.114,-6.36,1,Bad Energy,78,2020-07-10,0.0439,138.034,['Juice WRLD'],1
18430,0.37,2014,0.8590000000000001,0.672,226600,0.52,0,5O2P9iiztwhomNh8xkR9lJ,0.0,8,0.115,-7.747000000000001,1,Night Changes,78,2014-11-17,0.0353,120.001,['One Direction'],1
38439,0.39399999999999996,2020,0.29100000000000004,0.66,180129,0.76,1,5JAYDuLRkODlVt6dgoalKk,0.0,2,0.632,-5.726,1,Tell Me U Luv Me (with Trippie Redd),78,2020-07-10,0.0787,127.984,"['Juice WRLD', 'Trippie Redd']",2
38444,0.46299999999999997,2020,0.109,0.6,195268,0.723,1,3jlxX3VXPiY3lvBBbppQD3,0.0,6,0.16699999999999998,-4.928,0,TELL ME WHY,78,2020-07-24,0.158,149.881,['The Kid LAROI'],1
38446,0.297,2020,0.125,0.755,171165,0.81,1,5iZ5wjTTxSIv8Cfrhj6Jla,0.0,10,0.382,-4.061,0,What That Speed Bout!?,78,2020-11-06,0.235,101.93,"['Mike WiLL Made-It', 'Nicki Minaj', 'YoungBoy Never Broke Again']",3
